event_id,event_label,start_jst,end_jst,lat,lon,hours,total_mm,max_mm_h,mean_mm_h,first_ts,last_ts
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,137.45,2,22.77821922302246,12.0509,11.38910961151123,2018-07-04 15:00:00,2018-07-04 16:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,137.55,2,24.05782985687256,12.5062,12.02891492843628,2018-07-04 15:00:00,2018-07-04 16:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,137.65,3,32.64439296722412,12.868,10.881464322408041,2018-07-04 15:00:00,2018-07-04 18:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,137.75,4,44.15985107421875,12.9777,11.039962768554688,2018-07-04 15:00:00,2018-07-04 19:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,137.85,5,55.10901594161987,13.5139,11.021803188323975,2018-07-04 15:00:00,2018-07-04 19:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,137.95,6,67.09841585159302,13.729,11.183069308598837,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,138.05,6,73.47062587738037,14.4414,12.245104312896729,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,138.15,6,76.88761520385742,15.1316,12.814602533976236,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,138.25,6,79.93812084197998,15.8246,13.323020140329996,2018-07-04 15:00:00,2018-07-04 20:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,138.35,7,91.03398895263672,15.9686,13.004855564662389,2018-07-04 15:00:00,2018-07-04 21:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,138.45,7,93.83016395568848,16.1148,13.404309136526924,2018-07-04 15:00:00,2018-07-04 21:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,138.55,7,94.96895027160645,16.3351,13.566992895943779,2018-07-04 15:00:00,2018-07-04 21:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,138.65,7,91.70485210418701,15.8452,13.100693157741002,2018-07-04 15:00:00,2018-07-04 21:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.15,138.75,8,96.63529682159424,15.1541,12.07941210269928,2018-07-04 15:00:00,2018-07-04 22:00:00
